"root_4dpicontrol"	"root_4dpimycorrhized"	"root_28dpicontrol"	"root_28dpimycorrhized"	"WT_root_tip_3w_uninocul"	"WT_root_3w_uninocul"	"WT_root_3w_5mM_nitrate"	"WT_root_6w_5mM_nitrate"	"har1_root_3w_uninocul"	"har1_root_3w_inocul3"	"WT_root_3w_nodC_inocul1"	"WT_root_3w_inocul1"	"WT_root_3w_inocul3"	"WT_nodule_3w_inocul14"	"WT_nodule_3w_inocul21"	"WT_root_nodule_3w_inocul7"	"WT_root_nodule_3w_inocul21"	"WT_rootSZ_3w_uninocul"	"WT_rootSZ_3w_Nod_inocul1"	"WT_rootSZ_3w_inocul1"	"nfr5_rootSZ_3w_uninocul"	"nfr5_rootSZ_3w_inocul1"	"nfr1_rootSZ_3w_uninocul"	"nfr1_rootSZ_3w_inocul1"	"nup133_rootSZ_3w_uninocul"	"nup133_rootSZ_3w_inocul1"	"cyclops_root_3w_uninocul_mean"	"cyclops_root_nodule_3w_inocul21_mean"	"nin_rootSZ_3w_uninocul"	"nin_rootSZ_3w_inocul1"	"sen1_root_3w_uninocul"	"sen1_nodule_3w_inocul21"	"sst1_root_3w_uninocul"	"sst1_nodule_3w_inocul21"	"cyclops_root_3w_inocul_mean"	"Root"	"Root0h"	"Nod21"
"chr2.TM1561.13_at"	4.23097261357934	3.96635208714682	3.97712136982423	6.07386907886255	3.67857908700523	3.78173207112855	3.78307765225939	3.93875646091051	4.04550789697151	4.04515431803133	3.66733911787573	3.92061003116543	3.83499076175718	4.24620834337454	4.25326385412446	3.99271596318173	3.8605970706653	3.68739335040863	3.70127975164335	3.57618936486106	3.68255197779107	3.73696699054592	3.79614066231074	3.66832209207713	3.68015904160103	3.64242443636663	3.95511314575985	4.05881237143198	3.76754968190616	3.66251494468261	3.6951944723467	4.06917546112911	3.83880263923568	4.26848972769025	3.82738843795124	3.91537139331533	3.62385014589342	4.44580275588347
"chr3.CM0106.83_at"	4.80105764179543	4.93799291410414	4.92086374770502	4.57255091528693	5.01361750953472	4.74914931049385	4.8444154068482	4.55820645287754	4.90971675011037	4.87516678838382	4.79984018596291	4.73049802126193	4.96852775139069	5.01737254774892	4.94869605855373	4.72649361372046	4.40175082752161	4.79474868072993	4.75928943675003	4.64111631276156	4.94239214149985	4.62477671562701	5.00769096380681	4.89733967490923	4.71233706918129	4.73680352845452	4.54372022367187	5.0099817472477	4.82820173102983	4.59266228734488	4.90403697563949	4.87865698053414	4.7968148142429	4.8338026456453	4.92280903972968	5.20406712481084	5.19000806304119	6.06802967654808
"chr3.CM0116.49_at"	3.98738832964051	3.82264082029251	3.86800633001135	3.8812977831832	3.57247203436399	3.53409815882387	3.53123685128049	3.48426627504413	3.55105600664288	3.38996789971061	3.46869713900877	3.41272732236034	3.27398502940111	6.72530971449955	6.84824197692109	5.56430582491456	3.49412290224361	3.44771194273672	3.56075342614796	3.40713637752792	3.25900766128413	3.30658995486908	3.48918689123521	3.33667663814434	3.40395025569169	3.36937298155754	3.32792034623615	3.52532763843166	3.43655809047231	3.41899800628766	3.43525736523129	6.0476865504302	3.46142976970223	6.50274206875274	3.39092479889142	3.60904589123477	3.33981476430634	7.88622800756994
"chr3.CM0135.15_at"	4.95217956852299	5.10813701012379	5.13396145671692	4.97660959678379	7.25383832630839	6.81951187062618	7.130362686597	6.75752407463234	6.74611596251137	6.85562795267611	6.94746625655156	6.86170715199028	7.16730018818462	7.03552384839241	7.1379697721602	6.60149910428815	6.83100597542802	6.50679550659024	6.75690797034476	6.6525933155645	6.68199204930495	6.61334126443692	6.77857668488412	6.70546160052864	6.57929426663879	6.66835276417198	6.57103981278301	7.15503714294943	6.57673972753821	6.65073043440773	7.01797198424114	7.00779968915769	6.95897107036641	7.05481228667578	7.15956402951011	7.16625052999893	7.32330272243181	7.06897236144467
"chr3.CM0142.49_at"	5.97531483976829	6.04103297977648	6.20815532398148	5.75991387982175	3.40322199741048	3.55959616834985	3.65250588399958	3.34696292418646	3.45785492934885	3.39525308260455	3.33722758765753	3.35304651309973	3.28480587737675	2.99840370210915	3.17839127340763	3.29286207532842	3.43701809057692	3.56549922083149	3.89703321781637	3.75165235496096	3.51079889157724	3.6515876793622	3.80660026561221	3.60432868371104	3.77976622870696	3.69470246741673	3.60527227625787	3.39842019551486	3.57782777446082	3.52882806596571	3.64288001724012	3.21865980153684	3.81425580963065	3.11214548253718	3.53047264647741	3.71691039073388	3.84681439316299	3.14571140742669
"chr3.CM0152.1.1_s_at"	3.16680749337486	3.10097478224927	3.17973574846369	3.1134841976153	3.31952445701783	3.17889514301184	3.21408034491216	3.39219027250218	3.1998193990944	3.24961839220271	3.30499113384211	3.33216522368921	3.37102679231704	6.83241408518463	6.82178554111624	5.66231096369024	3.38519671773502	3.56652253669002	3.39408212817655	3.36576362227276	3.2682144100559	3.37916647359133	3.11803397354095	3.51934479536924	3.46834811300591	3.20857899399083	3.22398276223635	3.31694220286624	3.28754331008945	3.26709058542949	3.22359268298163	5.99293596404294	3.19247846001306	6.17144377946733	3.31428781767122	3.8310428584957	3.81968839422535	7.5405099982743
"chr3.CM0152.31_at"	2.79439913650363	2.87653761702952	2.92122960813451	2.91592037257587	2.82636642792025	2.77043640767164	2.73775785957803	2.90407192500477	2.71297140542128	2.73115456121718	2.7989993703567	2.78413431463982	2.73101123407272	9.50257705641764	9.37457432997148	8.70642084612429	3.20200226366657	2.6774054093875	2.71042737338796	2.73716230164566	2.65649020448611	2.8654356434394	2.51810767837689	2.68135024180551	2.95285608729249	2.94877692508027	2.73692268373793	2.82816533012852	2.73225488979903	2.67096427433679	2.64134043562983	9.09441760494668	2.78721252134844	9.18842395219395	2.72033443993543	2.59123170013265	2.74218105981836	9.85481713119724
"chr3.CM0160.50_at"	3.89308684264315	4.54983610703683	4.33799898669919	4.44437330232967	7.46883856104971	6.97911734171778	7.09564464007955	6.72545372198818	6.79085173146266	6.62757962937925	7.0676863628941	7.13284892761996	7.45406580026994	7.59338426863728	7.54469712079351	6.85790515325188	6.98690836028622	6.75580268160066	7.21763416919097	7.06882766273692	6.94220501371136	6.99644358247757	6.78908097126078	6.91826980708175	6.85322411677457	7.09399415306014	6.32421020579789	7.20785246399763	6.88713513761237	6.94338300662514	7.00999593292868	7.58011284533453	7.10790038179922	7.50952702845092	6.78105989608116	7.52413479970658	7.43636384479363	8.33640485863341
"chr3.CM0164.13_at"	4.15748366713339	3.84605199209671	4.00215434360655	3.92190996793695	3.52508029370547	3.28153132423254	3.25400355780961	3.39262406895084	3.28465232938802	3.41795616547711	3.23891763924314	3.53323098649568	3.06195531259428	9.00459459783839	8.8753891779829	7.76416011611381	3.2083688191003	3.8078906241933	3.99168964239596	3.79720457099576	3.4016106295968	3.38300625520073	3.66021502679987	3.64941591147996	3.71118140647394	3.49438409638827	3.59113706889457	3.2918214074231	3.51823643693005	3.56519937753979	3.51973864830727	8.94078763221885	3.39477345904953	8.93443270830968	3.42265876318352	3.25984116911339	3.07272572157242	8.67979491748628
"chr3.CM0196.31_at"	3.17672377955574	3.20080146326014	3.16496859079929	3.13897077438615	2.90435136404642	2.82096808775729	2.88185783935315	2.88527546047142	2.88148236405025	3.04504611010691	2.95713696479461	2.89197602592535	2.87194185464972	7.62044524916181	7.6603310723071	6.31287209323462	4.40607635772822	2.97076312273045	2.95628953575506	2.98937712229091	2.94220490653618	2.92548146834292	2.85611957004216	2.97859120117607	2.87390921297591	2.89639248577376	2.85664260515204	2.90474025704823	2.91329586994152	2.94360178671335	2.9367197890456	7.16077602844648	2.86196085212486	7.56150653103949	2.89676240525148	3.06921969606375	3.03418345992824	7.76364186473331
"chr3.CM0226.42_at"	6.3162563320798	6.21095945019338	5.93321023887743	6.34971574810058	7.51485425491663	6.6583280687844	6.91477061387604	6.42567259074836	6.77340412187108	6.81300054488928	6.81418608278597	7.10039013705116	6.48034359696582	2.85760174969168	2.47107814185147	6.01030838157585	6.21857422294207	6.61508478501893	6.29350245468487	6.85081978147097	6.2957400587984	6.37186822462078	6.69822119728399	6.58563633918501	6.81463070899166	7.06696172827004	6.90342290780014	6.39215326641081	6.55703258520274	6.92501546131618	6.93303308616641	2.89765627238965	6.80079570773834	2.42928822602499	6.6312452330536	5.89561146996156	6.27056868404116	2.92734100678091
"chr3.CM0253.23.2_at"	3.28498561092226	3.43213387522774	3.31550876580179	3.34138721974986	3.55819543244989	3.37825623436059	3.43707597769705	3.52120904319712	3.54101729337155	3.22495729518407	3.51338553585837	3.3785529201776	3.27747675333902	8.34246830670335	8.30935934618944	7.05983238186249	3.26792119456517	3.43281555062482	3.40438894985246	3.24543985599375	3.27223458471262	3.53956414833361	3.50519396759057	3.27528640359361	3.53548057494706	3.43383558008752	3.42251520034516	3.35554429172587	3.23475311102461	3.22405439290863	3.30162011076006	7.98700464367039	3.49640755646615	8.47187778328364	3.33888926022178	2.95946758704576	2.80851676086973	8.50530277982289
"chr3.CM0282.28_at"	5.57880109296039	5.96709244564843	6.10396476433005	5.81648000844803	7.80344730677506	7.78714133362008	7.84561178877085	7.67353935018579	7.67407392187878	7.69362748252428	7.70605945449097	7.86863689418417	8.0323763868313	7.81604206456714	7.69991486853973	7.63592205264312	7.76655248204807	7.77107552128921	7.66785057527345	7.93841344219407	7.65285903391082	7.85041136996726	7.4557899785304	7.80887551863818	7.84833268740724	7.92341702520897	7.43105675465785	7.89124848053002	7.79575352649572	7.90245785092637	7.68896828041032	7.87617155882474	7.86186189154052	7.80906637421997	7.67511435486703	8.06460188398096	7.92454633489374	8.27558012381837
"chr3.TM0619.18.1_x_at"	4.60002999782715	4.57817301995316	4.60107782368456	4.67858791998225	4.78475466707216	4.49114557858347	4.61393169165666	4.53042724305232	4.71024165987737	4.63083793273667	4.45203998529484	4.55746518281843	4.5809604817787	4.60905263950231	4.63515608147835	4.60563008022053	4.3268706264457	4.55389373356398	4.84469089653285	4.54174464525798	4.04726518382382	4.08662652128813	4.11836540450987	4.22452890137397	4.40780402453424	4.46173043877224	4.37768848851003	4.4519047808562	4.45192343083114	4.22758674636321	4.45120515559358	4.42960058336253	4.74944367514452	4.44503547081469	4.29212791149101	4.87370766459219	4.77121838029776	6.25337678635054
"chr3.TM0916.11.2_at"	2.52865236606535	2.55411394272947	2.50827318026798	2.465231014428	2.49871914981863	2.50941225302329	2.51585607043194	2.63150747246121	2.53068434451635	4.856279037584	2.43507719574389	2.84590888415249	4.54689361783478	9.62109811601121	9.71581369771556	9.46502910089604	5.68105276763889	2.50976185078618	3.05843003903993	3.25688426505391	2.64812325252186	2.39200523324937	2.37845294422317	2.60368918577747	2.60758877638818	2.43428856599096	2.47996110739499	2.84244122413861	2.4494521688036	2.63353496654123	2.73224838253855	9.56760913956674	2.73892852074715	9.66182991839563	2.37825826814964	2.61200174884183	2.54227106092757	9.90286235714221
"chr3.TM1419.13.1_at"	3.33594038025722	3.27017711922375	3.35217519057656	3.43256361101147	6.44870741556444	6.15068592063936	6.2772898969166	5.80438468752578	6.13005188686402	5.63704420250613	6.0840893062138	5.94456684110944	6.49531540363719	5.80452333612415	5.63217547502596	5.86404018285232	5.89545737446057	5.95973391314637	5.75818858586522	5.8440138720375	5.66433106822861	5.91275948605283	5.17574852215619	5.91098090890553	5.8404759459696	6.11758164666537	5.61057375191013	6.38375660363921	5.88813530035924	5.77772971960828	6.14190621418644	6.24642841917182	6.41521479183626	5.99334278211975	5.90389756125087	6.48229968593365	6.44523239902827	6.71040495387306
"chr4.CM0003.66_at"	4.58007696816616	4.43401999645706	4.53294566978635	4.99020126750949	4.36926682342403	4.22510085782432	3.95294995444049	4.45702046433995	4.91542310949024	4.59935732399378	4.1152136141494	4.15204569913161	4.27319482325656	3.99221770155085	4.20425222392365	4.08958826897112	4.19432714267519	5.16481454494393	4.25211866950013	4.46986235929562	5.29719673887933	4.77850145094391	4.87628070559611	4.84107200340096	4.33040697124428	4.43944022428706	4.32626283614107	4.12459568139127	4.85107668440716	4.59571563221715	4.29949792278428	4.35607272698517	4.22717675212803	4.22303676483096	4.30663071809108	3.11989049998378	3.11487438524801	4.19112184711944
"chr4.CM0006.23_at"	5.13495101926969	5.3317763202917	5.33096847007253	5.25465801720762	6.03793535698684	6.74879823373046	6.67673327399415	7.04915066916345	6.93948647714359	6.56565503479528	7.0353038099288	6.86235929805014	7.04087783804561	7.17898017188182	7.08720605235107	6.49941704740476	6.35776600710129	7.02594711995513	7.04962803549909	6.74739754183663	7.40180497038614	7.25809519896299	6.89467510527678	7.22141937627734	7.18614430452233	6.83515017695316	6.18094375998853	7.09313050192149	7.09696969203326	6.83060962080533	6.91370752914147	7.19985756786741	6.95419983722474	7.21624682463178	6.78085329178101	7.29304489028693	7.05782048174443	7.52311387608724
"chr4.CM0006.32_at"	4.81995893291955	4.92765939994528	4.9763819564132	4.95688283809701	6.65436512644688	6.5348420621677	6.74736349726524	6.58162893853217	6.79220300332947	6.63416675756209	6.52650950075204	6.56819869063473	6.65353506155363	8.32973285367514	8.45158743431824	7.80429218236943	6.72217361380505	6.6614838277759	6.72786516383674	6.63991112732136	6.25606285270776	6.38641793347927	6.65718400306652	6.51180030584525	6.54432902472052	6.5073881540473	6.51777171099966	6.49393234131723	6.51415105170129	6.49047008812365	6.70855649971965	8.43875586110129	6.6948107899611	8.61957286878665	6.37859085600067	6.58658398362858	6.42641240278567	8.01948120679563
"chr4.CM0042.31_at"	6.82757289488764	6.82869042638578	6.84567240693547	6.62622358743609	6.37433804231275	6.62816570707447	6.69322453076615	7.15002672020452	6.69757731005795	6.45085897224123	6.69769575721585	6.74350426205134	6.56954032471026	5.04568707289591	4.78730005774498	6.44060836543581	6.68017941948633	6.73489957926724	6.69957299762058	6.49117259906005	6.89059691254468	6.79528398600926	6.86782663530516	7.04665598103107	6.78792502420197	6.6778728221639	6.71660082677142	6.62343156093999	6.77635076580229	6.59352524050243	6.68519405808066	5.14718628979383	6.6892932522113	5.09352931751814	6.64639700833314	7.19347542812038	6.72490758380165	4.70378399370856
"chr4.CM0042.44_at"	3.40128071152346	3.3468679037834	3.38245958723018	3.50991126848081	4.96544265108067	4.97239330183939	4.81126523392269	4.75198545593148	4.96916030864604	5.13298861083035	4.94048460974545	4.98499606694099	4.93041534849478	4.99773916196117	5.09793773983238	4.85795020643061	4.93190228394992	4.496181987126	3.69410577308552	4.5514412963661	4.87915132787264	4.87338652438879	4.98108289183423	4.88678639825217	4.79017979340133	4.76170373880286	5.116201788539	4.87258322239204	4.88345322559403	4.65360790710439	5.1373325538088	4.92793461269371	5.01760428748637	5.07132265904234	5.21008160394052	4.7746850865126	4.87386055225827	4.83701179924544
"chr4.CM0042.46_at"	6.14768166181583	6.34922640014695	6.45382340440587	6.2675496337141	8.57116798736279	8.47543742773589	8.57645594513467	8.24852650836561	8.39397641971884	8.27484133616073	8.46531656903125	8.53174874352543	8.54579231000773	7.87602347114897	7.9255370497357	8.09444865007873	8.30050625125538	8.56949148062727	8.69339606720201	8.72584342009936	8.61171214919605	8.75739836199205	8.20622338573545	8.69621263556563	8.67330936696208	8.75997151280214	8.1107185739249	8.45270160251066	8.56463959600217	8.85607965430373	8.61220878237899	8.35975076640223	8.60110777829731	8.0675473294656	8.55313160062182	8.19904091485571	8.16123513331058	8.04868284666602
"chr4.CM0044.55_at"	4.49233849715788	4.56147949736336	4.45946904141648	4.14750452995706	4.02183838343522	3.86532964143596	3.86902781790029	4.12277651621633	3.91409685351788	4.21848659578602	4.01309112190751	4.09085514795783	3.66624777883256	8.17913810274541	8.06747207430353	7.08858405546711	4.17460570757485	3.97639963846255	3.88322633269212	3.78056489064845	3.88373052106757	3.80767531002801	4.13838377593824	3.90589828757712	3.87313247775764	3.77707346484985	3.93142162955741	3.86461268883103	3.69330215951818	3.77538737105549	4.1034314841414	7.63569511406766	4.05085407989757	7.80788410807241	4.17704527273576	3.82710325763807	3.9242697075025	8.37594754890219
"chr4.CM0087.104_at"	6.29045370287525	6.49555554409786	6.27713772808781	6.21063622094977	4.12455363842659	7.11049202051868	6.60142031803115	5.89638709022158	6.79554692586859	5.99596938507173	6.72487636689457	6.58963324284674	6.81937095993874	7.0012729441006	6.66432738436522	6.73042962187325	6.58348114211741	6.52187806923519	7.12292310861865	6.69099133463197	7.06428028073208	7.32583383536295	7.06178880909049	6.9346211381167	6.49077209174544	6.48939184394725	6.33375553619187	6.81202711183327	7.00532653698508	6.83897845558369	6.71180000398513	6.98193467715639	7.03525099349231	7.08887611519957	6.82936337464934	5.96256340356154	6.76306817790009	7.19733804397289
"chr4.CM0100.42.1_at"	3.04883692644077	3.16113229870695	3.21604381852112	3.14466507820259	5.27539156722348	5.08938485832779	5.06447933256837	5.10225990264014	4.72078197730966	4.67160378533012	5.28876185774239	5.1113490301771	5.32543143528958	5.31042378720975	5.25694834743711	4.91376456393305	5.10758050015273	5.07124109220611	4.67857862781323	5.09674570978656	5.35770357478801	5.28070823178718	5.57533906862824	5.42623993407984	5.27431663954962	5.24357602922369	4.31522822858546	5.1772395340047	5.41958321903952	5.26184527247802	5.00492569196218	5.14986956104334	5.00450990548266	4.9813643837432	5.34925759861642	5.76545752497155	5.56902747658892	5.3204114840211
"chr4.CM0126.93_s_at"	4.84341513503744	4.86061053538276	4.8840511419868	4.74005940634716	5.72207415712837	5.3771701357563	5.19520986649894	4.95857679473334	5.3081191715203	5.15562413213113	5.26510178643661	5.30903472988923	5.38605806085446	6.49441322906341	6.55660646638584	5.76166451550385	5.28916561674413	5.10032973511495	5.11530757297347	5.39653241404499	5.37032635165462	5.36125460631863	5.39157088742399	5.41103872461204	5.29708660947717	5.39115631355215	4.97567801292045	5.32341477524619	5.35359595907495	5.39184869240213	5.34484306398497	6.43283236989548	5.32733233161656	6.75742296656924	5.22977617875093	5.63000675499281	5.8121973210932	6.28810759978081
"chr4.CM0128.80_at"	3.26829055585993	3.2847384689679	3.34830632029642	3.36532837858124	3.56205125906307	3.46855691998643	3.54279242548846	3.54597282238214	3.33236878239607	3.24420823274591	3.41955779299409	3.51680323415955	3.36921467747571	3.42286754507245	3.58819410393021	3.47685201426258	3.37634442288369	3.41448865998337	3.46760914718141	3.36536292865294	3.37594111024599	3.48179685738851	3.28511664627017	3.42269138822716	3.74123231196581	3.73501848809362	3.32246437151582	3.45903852535199	3.6851023297524	3.5649758509399	3.36410799561678	3.38396305346056	3.3753324154671	3.65977499864127	3.3644815287255	4.71275023665472	4.72233970014531	4.74492343267327
"chr4.CM0227.34_at"	2.99901188972885	2.98968401968645	2.82569100442183	2.72381199548007	4.88224115932743	5.08032925309725	4.89585275245211	4.94335524061298	4.77741615408444	4.95486180316065	4.8897850593904	5.07536754646672	5.28883252733682	5.37796461142108	5.50310955696936	5.07823786623147	5.17393258725709	5.00838609988763	4.72432117445913	5.04378634199219	5.41764587401407	5.21153868975434	5.16825423824984	5.30137269427704	5.15541650291003	5.01700827676702	4.66027371221412	5.30740098528108	5.29226408233494	5.26911510073982	5.19558672307623	5.61320474578696	4.96192112703897	5.57637704187051	5.38249765645651	5.45316066360345	5.1954537310888	5.52280002086348
